AUCEC1,AUCEC100,AUCEC20,AUCEC5,AUROC,Algorithm,Depth,EInspect10,EInspect100,EInspect200,EInspect50,EInspectF,EXAM,FixCount,Future,LOC,Origin,Project,Runtime,Time,Weight,comit_version,commits,language,url
0.09047495168723056,0.9173650737787595,0.6282977672733433,0.306600256583273,1.8933132063842202e-05,Bugspots,500,0,0,0,0,0.007438080495356037,0.10704265338181972,7,500,290700,809,woocommerce,0.0093994140625,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.10247447255132176,0.8729103346346925,0.5462071071152292,0.263812704744887,0.001496324166284902,Linespots,500,0,0,0,0,0.00651186790505676,0.15556837628799522,10,1000,290700,809,woocommerce,0.17999053001403809,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.0649615754082613,0.873092193477053,0.534662478997968,0.2928057808881641,1.0247845661209347e-05,Bugspots,500,0,0,0,0,0.007438080495356037,0.15247137301153252,10,1000,290700,809,woocommerce,0.005060672760009766,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.08518551380447481,0.8800758546855143,0.5517049624539535,0.21973853098544832,0.001561765902183876,Linespots,500,0,0,0,0,0.00651186790505676,0.1436860078744416,12,1500,290700,809,woocommerce,0.17607593536376953,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.05400159708974756,0.8690891478710109,0.4899883391849969,0.24388784542666805,1.0196427974761233e-05,Bugspots,500,0,0,0,0,0.007438080495356037,0.1522399996209887,12,1500,290700,809,woocommerce,0.005309581756591797,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.05562203657710544,0.7911114938328991,0.4770343056375297,0.24350255427841636,0.03275268213921578,Linespots,500,0,0,0,0,0.0007718713220870929,0.21670130175064437,35,500,509800,18356,woocommerce,35.274218797683716,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.0,0.6563725791239142,0.20882076682911324,0.07172023862975507,0.009498103595852408,Bugspots,500,0,0,0,0,0.01377963346970801,0.3516248760784333,35,500,509800,18356,woocommerce,0.0145416259765625,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.09256357527275048,0.7771615345129383,0.4316349652499942,0.2654414424564737,0.030881933198484583,Linespots,500,0,0,1,0,0.00021315548581142933,0.22658940394732976,75,1000,509800,18356,woocommerce,0.16404151916503906,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.05390375570825858,0.6942109587135067,0.25356870585456825,0.13693703311507502,0.02012886071534087,Bugspots,500,0,0,0,0,0.0021949784229109456,0.30961662125668854,75,1000,509800,18356,woocommerce,0.0077512264251708984,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.09808470947741198,0.765983104594833,0.4065191421135755,0.24372452639346284,0.025504283018973874,Linespots,500,0,0,1,0,0.00021315548581142933,0.2366622189181097,111,1500,509800,18356,woocommerce,0.17387938499450684,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.047282333187472325,0.7051105308828587,0.2704291939413404,0.14245464222536877,0.023234379223958754,Bugspots,500,0,0,0,0,0.001303452334248725,0.2975801816421487,111,1500,509800,18356,woocommerce,0.0077457427978515625,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.028374762290936113,0.6731493303119078,0.13966224644577355,0.05252874195859072,0.0016418719538070206,Linespots,500,0,0,0,0,0.004729090704513178,0.33624597645166576,27,500,657674,22676,woocommerce,30.68359899520874,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.07626005482597335,0.6836819964522166,0.1842108644019578,0.1041604693342642,0.0060671088424528,Bugspots,500,0,0,1,0,0.00026000723762836906,0.32618657450153765,27,500,657674,22676,woocommerce,0.00798940658569336,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.06837229890361823,0.7018349737978254,0.22870119300923367,0.10659586395616821,0.0009641134094788468,Linespots,500,0,0,0,0,0.0006796680422215262,0.30266453515298153,57,1000,657674,22676,woocommerce,0.08491039276123047,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.049815956320787044,0.7116918372385973,0.2557607318483413,0.12288503050504952,0.009334870314701166,Bugspots,500,0,0,1,0,0.00026000723762836906,0.2930325217376619,57,1000,657674,22676,woocommerce,0.0059356689453125,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.0824090947159273,0.7502249902372319,0.3076170125119142,0.14509477024008893,0.0005516136016275916,Linespots,500,0,0,0,0,0.0006796680422215262,0.25230480396900296,108,1500,657674,22676,woocommerce,0.08584761619567871,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.029474141685599895,0.7432901015845048,0.27777911251479565,0.11292993661902893,0.010427106489186084,Bugspots,500,0,0,1,0,0.00026000723762836906,0.2593561937270556,108,1500,657674,22676,woocommerce,0.0072209835052490234,commit,google,None,34443,PHP,https://github.com/woocommerce/woocommerce.git
0.16268636007680515,0.8159746411147406,0.4717066768712566,0.35980716311824457,0.005902176291944367,Linespots,500,0,2,2,2,2.3815850827538145e-05,0.1853830132393904,225,1500,1595576,2312,prestashop,0.1812601089477539,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.12482067299481699,0.8012815165560099,0.40668346532111693,0.23618863667410714,0.020189617565633863,Bugspots,500,0,3,4,1,1.1246048595394307e-05,0.20009561938843806,225,1500,1595576,2312,prestashop,0.012821674346923828,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.0976594077703172,0.759520492426364,0.35691230550121505,0.21535961915688973,1.6232243647575266e-05,Linespots,500,0,0,0,0,0.00014438190396320286,0.24613765978779714,45,500,1554904,24432,prestashop,21.056529760360718,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.05278452141081637,0.7735574771431547,0.3751594257577116,0.20628501463335785,8.945688589409863e-05,Bugspots,500,0,0,0,0,0.001886290086076053,0.2321896633857981,45,500,1554904,24432,prestashop,0.010139942169189451,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.15996699616729976,0.7996253354206153,0.4087928126034348,0.2992936982954605,0.0005289779483062943,Linespots,500,0,3,3,3,8.999478848361236e-06,0.20243194795101432,131,500,1222293,9389,prestashop,26.312573194503784,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.14500753971061894,0.8051928199488794,0.4497748736941804,0.303817517890328,0.004106506372592684,Bugspots,500,0,0,1,0,0.00010553934285805451,0.19692022261585432,131,500,1222293,9389,prestashop,0.010637044906616213,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.10872772393758397,0.7610169376965327,0.316617161611622,0.20509011279595446,0.0005295419945878935,Linespots,500,0,3,4,3,8.999478848361236e-06,0.2402296749842299,240,1000,1222293,9389,prestashop,0.10630178451538086,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.0964662216886251,0.7955651277692641,0.4256971258383811,0.2661936618358552,0.004953770069564329,Bugspots,500,0,0,2,0,8.406331378810154e-05,0.20572012100832487,240,1000,1222293,9389,prestashop,0.009217500686645508,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.10610915794052993,0.7428324241811867,0.28983371638670435,0.18918575025710507,0.0006204996188668049,Linespots,500,0,3,4,3,8.999478848361236e-06,0.2581423138219764,355,1500,1222293,9389,prestashop,0.08648991584777832,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.07602446716118287,0.7833886183612266,0.407314451322837,0.2496229501061172,0.005613328457735324,Bugspots,500,0,0,2,0,8.406331378810154e-05,0.21762063193311326,355,1500,1222293,9389,prestashop,0.009330272674560549,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.23293243575357725,0.8648381406545687,0.574333861178785,0.4298093008597881,0.004124835408271703,Linespots,500,0,2,2,2,2.3815850827538145e-05,0.13824989575581964,87,500,1595576,2312,prestashop,35.90061497688293,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.20430986164246698,0.8568300014960072,0.5429602836376143,0.33168994735831625,0.01959483705331645,Bugspots,500,0,3,4,1,1.1246048595394307e-05,0.14631747364134978,87,500,1595576,2312,prestashop,0.009147167205810549,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.19105399062106446,0.8448728350142634,0.5402951401938633,0.4069910312024871,0.0062774391826996975,Linespots,500,0,2,2,2,2.3815850827538145e-05,0.15702646084572264,150,1000,1595576,2312,prestashop,0.19329214096069336,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.16830008782988246,0.8258345543298766,0.4762421937168714,0.2894914160340622,0.02223216905404992,Bugspots,500,0,3,4,1,1.1246048595394307e-05,0.17609551318159447,150,1000,1595576,2312,prestashop,0.013120651245117188,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.12348499043705995,0.769788441860541,0.35263194599452286,0.22133126401327027,0.00031793416077615034,Linespots,500,0,0,0,0,0.00014438190396320286,0.23282423326460155,102,1000,1554904,24432,prestashop,22.489075422286987,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
0.08373066584244447,0.7925907274674485,0.4036965276336831,0.2296430830376924,0.00020873241542788515,Bugspots,500,0,1,2,1,1.2268875169735937e-05,0.21006493000363868,102,1000,1554904,24432,prestashop,0.0060808658599853516,commit,google,None,60659,PHP,https://github.com/PrestaShop/prestashop.git
